70,5b5b87fef86093bcaa75f961d8ec44fc,1447862117
71,9f9fda37fc3a7daeb3526bd7f9f4c55e,1447836826
72,691a523337c97e47104c2143fce6aba4,1447861184
73,3148e6f53e804f2d7e131807cd5af4fd,1447745733
74,e08dae14c0adb3132da097261b2fecb7,1447764294
75,cc707d414982bf2999d1568e4e6161d6,1447747207
76,f879e2095b03bf27bb34081b69a9e7dc,1447861502
77,349eebad7a1f867224c84f747e51b214,1447834116
78,f6328702b933c214978c2b085acec5b4,1447763409
79,7d172b8dbb34a431cfc39943a95fb5c6,1447860897
80,fef54002d84d0a9b14583a4694c8ea7c,1447760576
81,d1e4ae81584960b98933d02ad218514e,1447866951
82,470a6fb686d53a3229096d986006ee4d,1447843592
83,b48fa47f96e02f74d26895b6db033324,1447833264
84,de14814688ada76ae6403999449d699d,1447863414
85,967f8b240916c3c666eb231e095b1322,1447848637
86,10ef7d17af8b0b9b31a0b4da35359c01,1447760893
87,def2d8cd8bf909074ae7572183f293b3,1447748477
88,1792b5affd37e68cf49ecd76ad1182f0,1447858099
89,02a96f744044994dd3116c01d86b07ee,1447911071
90,8e7abfd36ca2db2ca23f2caea182fea6,1447863692
91,88a6c48c096067f8156e34d02306ba31,1447865410
92,d586198c27fb89290fe8f3f65e14909f,1447865835
93,25a94278fc6344bfc5c05efdefe6ed5f,1447870723
94,b0cadb3c3cee09f524eec13021b434f2,1447814172
95,a5d1921edcab139ec1a484840180c17a,1447999909
96,13c9545a14adbeff3040d20e39a63c1c,1448058511
97,cac998defdc304c1669925ce9cd0d437,1447835434
98,bfa53f9f577e85581063c73e93b288f4,1447833543
99,2edfbc5410480050cff0f8cd373ecd67,1447837348
100,2ab429bdad24a56075ecb11f034d22e9,1447866142
101,949171a7e6879a5ea9c38ebc3d058c60,1447761461
102,8d2771e50b3c890ed968357cf9c4f96e,1447848384
103,0e1ec0a36b8156232f27af0c1f37d780,1447854322
104,7cb22b415316af7805276323a65725cf,1447861982
105,d526333a98d58328d47265a4e067323f,1448004920
94,829047752b62b4b24bdf2a50079657b6,1447814172
106,0910710450f4852dbaddbce6330074c4,1447838639
107,b833595a685ad6c1d40469f81d5eba89,1447838817
108,be52fe6eaf338728f8b689c042a1e054,1447762497
109,de320ec20f26eb90fd32f53fc24b54ea,1447760892
110,b16789fcd1c6b9b8bea60ef99293e12e,1447866747
111,579adabd36a4c35c3b4dc447ac27cc7f,1447850451
112,207c492b70f665c36652014175540081,1447869887
113,d8857b8e657bc6fa23498bc5769e55d6,1447868001
114,6fb8f7437c9a567de1475501e0b1411a,1447760912
54,21030cacbaf9fd5b5d6b92483e3cb396,1447765812
115,296012cc987a62866c6fd964f2c771c9,1447870957
116,475668b9edfa4829e668731bce8ac727,1447764114
117,54495e28911a54e7a588a00aa44eb0c5,1447863278
118,f42823c85ed75c2928c55ead69b41d85,1447913197
119,b03efef27a05cba3673bf2c9f9eb274d,1447865000
120,71380b1751fe5140a26d37b42ac9c0f3,1447833123
121,10563c39a79afe5a838a8c76412f1fe5,1447764722
43,ab0b43e60303557235e975a3fa93e055,1447863485
122,eb75ef35c9e31104e3f7ed9985297229,1447931502
123,19a32da669c7544692721e732cf79260,1447863467
124,98b64f60b324286ca833dea167a1de54,1447860856
125,aca103fa2398768fd4c7733a169d7e20,1447837351
126,2e882a8850358f643fd4d03b7c9b7f70,1447765058
127,4dc668385cb6b02c4e61a14cf2cb8ab5,1447762584
128,57c8c5c83b9ab5b71043339723bbd679,1447764105
129,24a43a79bebf225833c625a3589dafcd,1447764509
130,f9de7c264a7cb0e9d419fda178eb19ef,1447863479
131,1e82267aa73ed721caf6144cc946d5ab,1447860891
132,6d4e75b892677b2870e82861453519aa,1447764624
133,b005f33b0893a3c38ab36284505732da,1447929740
134,5af84f8cdcc55ac328aeea0539312f9d,1447862269
135,1ee5fdbc968a94e84b7eefa2d7bf0350,1447861663
136,f71fae352a38ac38af637d8738617809,1447851645
137,935207d4f8e382f9799eca7c8037d5f6,1447878558
138,c8793c76e3c4ea63aa83da6b1e74d746,1447861505
139,2b8e444e0c0bc0d7a407fcc3526d93fe,1447881847
140,361eb3f895d3135994a050442a2cf058,1447767229
99,2655452618a711e4fe4aa8dc17d2f6f0,1447837348
141,422b17ec665e0661d6cb0b213eef2a4e,1447863485
100,f52eb94801aa4f87c7a7fc2bb2af4868,1447866142
142,19abec19176329c53f4c8ea6ac715b20,1448101794
143,420cc6bc47859dae4d1ba27bb64c7665,1447863957
144,4d068ca0dc0a0f0cbb3dca1a42b62b8c,1447841979
145,05049a897bf4b9ad29b8cacbeb609e8b,1447833209
146,6cc160d4e1c8f88ec02c52c7b3240d3f,1447864268
147,e41ce6d082e98014bb2abc51c741dec1,1448054917
148,d1f8ced69658b517c2e05395d1b5e0c0,1447861572
149,3d2ce9141ba1df1f611b759370159fe5,1447765375
150,7c4f5e21100d6f0229da718f843c790b,1447761166
151,9ead85bc0e64690209813a46f53fca80,1447861489
152,863f2728bb54eefca5b4c6d4886553b5,1447878693
153,e17101647f6901b02411fab264d74200,1447763143
154,155aff24a0cd664176d3dd8c7983e436,1447835067
155,8aab78d921e617814a02a39fbb492a57,1447861287
59,1b4f8622e21374f9bd4acb1aa2107479,1447861424
156,7deb8beb54c92af7300de176bd912f37,1447818987
157,16f98b82c6605aecd959142a4d5f890d,1447838925
137,2950ab4a2dabdd1396c756a2dc866458,1447878558
43,20826e7c1d3578ba331fa25ca99b8f1d,1447863485
158,7006d87fe685e65754d9771f7f8c9c1d,1447860917
159,2e095dff7ae740263d98d2dd228f8415,1447863703
93,e5e51f4c5635108d57c70be4658ac720,1447870723
160,1884d30bb8de90382e3e44079c2b747e,1448041054
161,0297d20595683d75c7d387a28633e3d9,1447861894
23,d6e788296ebd1b189d8fa0036711e954,1447856049
162,1c8c1e3f7e0de18c282912e0c3e83a67,1447764761
163,c71f6d6a44ec865d8278e688f7cf3915,1448039666
164,df4f5ff3e2e462e6ef56435dd1f88e4f,1447873112
0,55a74fcedea98613d41c6c887de563eb,1447833945
165,0342fb5c332699f194ccbc9394d9a4bc,1448004248
166,88ebdba614f753ffe7bfb1e5a3ebfcca,1447866181
167,d0bc15537bf38ad9d154227017968397,1447863707
168,b9e560aabef02b4546fb42e6e90283fb,1447866645
169,4a06c45bb450887b8eb895dfcb564825,1447867404
170,c0c73bb6eb18c1d4d1d9ee3490c9ecf8,1447868152
171,791ea47c6aa302dbef2da01c27471d39,1447850991
172,26c73d1b3a375f543cc17c6a7fac4c86,1447764747
173,f1b06e364d13db462e4f0373de9646d4,1447864195
174,44dd1ca2a4e52a5b3b5c4a6a26e5bcda,1447760577
175,6232b9023225288d34ce34b8816254fa,1447764592
176,a09f9d1503640d696b05267b926f2b22,1447836920
177,58d7457175812db69d9fdaa6ad6ae8c4,1448112094
178,ae204f57b3fce1d0f79d5f4630876a02,1447994775
179,1ce7111ee62202f419e8441d81c4cf9b,1447863336
180,5128c2a47ace6e0646c76ae5ad1022be,1447833108
181,f30dd4dc7f675bfb80d2d17c92040a16,1447934412
182,44827c4432348ce74a9ae320d8627e01,1447765825
183,253394cc7dc09f2557bc47bcd0a1a399,1447860831
184,f21bafcc5ee31de89b175f22f741005b,1447833728
185,a73f180109da98fcc0cf1bd2b4c46b6a,1447997573
186,c12d6d14a2a8a077d79f296d69ed1ddd,1447848393
187,028e85adfc2b43903eef4dd40a2523c6,1447870563
188,902a93e2ce332ed979b22337e9e65d1b,1448084311
151,fed43130bce3a348a3726458b697fd8d,1447861489
189,3a9288e642808acbda36f6ee81c574a7,1447764077
190,e14ca465bfe19df300b0f29c99ba1170,1447864872
191,09c88a769b9289990f436fc42285b876,1447851591
164,afa4e533ced5e24bb5e06a3fb09563f2,1447873113
143,64004a6f46f0c56597afb5920747f081,1447863957
192,1cc81aa179cb44c6c187e32ceaf4198a,1447861486
193,eef6f11a234ce78d42bdcef618b5f6ba,1447861632
194,359e551c4c902a2942a0c88b897d465d,1447873043
195,829792884d0476d20b3cc8675e6210b6,1447764084
196,1d4b421532772de2f45a4e1e84597172,1447861963
197,44743fdf1ba69c8c5967be8c5a2c1d11,1447863303
198,dea343e001d4cd47c47d337989741058,1448108928
199,dc8ef4e36a6e6c23085f6ee802b6cb9d,1447833360
200,d2f9b9a3d5189605bae067cced3591ac,1447886887
201,6224bbeba4eb736741d2c6b4299efcc9,1447848455
202,cd44ec7ffeb362d995568bfce352ec16,1447769073
203,91dca10af1074dd634194a036e715c6b,1447861665
204,7c75701e851b857e5a2683ece7c3ab59,1447764294
193,95b9d31dd68f857083f877f139b393c2,1447861632
205,131259cc88b3bbd00fa107b2e8ae7b68,1447860406
206,14c2e7dbb1f62e0b728d95a4b8ab7cbe,1448070913
207,e7c9f872c219cf4a79a640b55975deae,1447863333
33,ebd3efd40069ff01d6eb1916d32ffbaa,1447869878
208,13e3933711566d1f1e789a20eb22ef1c,1447836138
28,4de29f62e5fa420d1fd46326dd84873e,1447843662
153,ba80b1d5256bedd85f4549380e01839c,1447763143
209,0e0cb825e3fcfde857071faba09cf489,1447865968
116,3e69a6c824fef08ad4d1abe1771287aa,1447764113
210,7cc6ef993ca3d772076802abe5e1c579,1447933995
211,d5497e8d138a7c22617cedef2f1bb4cc,1447868236
212,ac1b4cba97c9004c8f97a284d6c84c4c,1447860989
50,2b6d7c64ec2ebce775ff5b99e3e9b3c1,1447861247
213,daf3483b484ef55185a7a1c2b9a7885b,1447874879
214,5bc590152a3468301feab4b205bbb5a4,1447997371
215,6c351cb96fa93ab72cdea3dc7f930b09,1448078652
216,c90933b87dfa0b76bade6ce3d0b5456f,1447866178
217,1da6c45a75b65fd7cc8137e7a36b6724,1447903098
218,a8a3ffb11e55bd5ac08355079025d11f,1447835994
219,4310f191c304f959834509d1b43d6845,1447832811
220,2783c8649c9aefe81983000624dd9e83,1447885581
221,f3896cc700d4fa5924d498721295f01b,1447921684
222,87cd922d29eb2ad9b4104bbcf6f08b8a,1448061539
223,551f41ac9298a58562b005cdd52a6f78,1447863642
224,927ce36fb38eaa56dea4757802e02d78,1447863747
225,c8a80b86feac06284448f743e3fabd73,1447884044
226,5cb70b3edf2cf448859af170849446e0,1447765821
133,d0ce7be37f4e4ea2625ffa17e9502ea9,1447929740
227,c8b05935bf5e9a078aeae053b775d6e1,1447757702
86,6d13b4af4f3bb1cfc8f00b56193afa07,1447760893
228,fcff38607f0177caf5cb80c749c212e4,1447837594
229,22fd23c5c24c41354fc43381e3ec64ff,1447883924
230,5c7d359293e92f91db2222b6d08c1293,1447912610
231,406b6992fd877c284c5b6a76ba22e9d1,1447868829
232,336721f0751b3cb1dc006f0e5df16bbd,1447854373
233,237ae89d498130d706af4b4fa347c1f8,1448037212
234,dd8e07b610fd8fd34bf9618c9eebf980,1447762532
235,4bf266d2a0ca10a2ccfe8fe01eafcbb8,1447867745
236,f9f896a68f09622e4b95763a98595c3d,1447838711
237,c1cfa42f3e89a6f12b93ec4e896af4e1,1447866445
231,0b5ce42ad4af1cf97018489d80477b31,1447868829
238,d5e63e860c52a11cc56a368498307615,1447890897
239,c62acc6d55e4832af5f44e5bb122559b,1448073625
240,625d1b4fa98ae7314b0a9d08e6bde833,1448053449
241,ae5640526dba92e2877a5bd3583dbf2e,1447866672
242,873a58eddeae96a10f546b8263842876,1447864980
243,32183432858669a8d0325ba46d14674c,1448059101
244,62371a13160a91b770bd07d931efc711,1447866129
245,2e0a39166bf637ec5f04ae3dc0e0f2d3,1447866478
246,50aa2709791538cc9853d3f65c6fcfef,1447761102
247,0e04421245c66e0563c9ae66132ab1ad,1447865844
248,fbc0250311eca17a52b7126aff047ea9,1447861711
249,8121b0c9e1643d23303d8980c57285ed,1447848389
50,7c477708506e07e9038be53971255e28,1447861247
250,7382b34f48806fd342ffe243cbc97af4,1447867174
251,1a5ae5fdd1c84f67a9e37ede1bed197b,1447836701
252,c377ba864e425fcf87860ae659c56ae1,1447765966
185,8c221ca9767d252d5c77009576cc5bbc,1447997572
253,f7210966c3b90c66049b5c4bc89da459,1447833469
254,399df118edf055605e828d4c2eb4c062,1447871936
255,8b1ae07a859c155c9dd826e6ea075893,1447853695
256,843ae42db665b78c33102645c1850579,1448097299
257,04db8a67e1a4f471b9e3719511133e11,1447860503
258,8f048e58c8f1671369fe3be0491e52fc,1447756063
259,474dac8a571537efbc83e467114ea928,1447765360
260,2154dd08acd5fd62c6e9f88f0a966221,1447832796
261,fe8bcb5df2724cf6f4ae2231d68e1a4a,1447848370
262,4691897d9c0ae019c4290b1a47d3e930,1447836461
263,0bd88f76025b91c4967989dfdfecf6dd,1447838796
264,d0115cc522f24e47a8795d2d6b395377,1447873309
265,645dbe78630bf157d7864d4eb05c8912,1447852041
266,03aaa02f2237165be90b11c4d6f1b50b,1447866939
267,2ed77b2c2ea3255c8cbb6ebaa546beb1,1447865836
268,764930ba3ed697f57ea8003eeeccd0b5,1447874842
269,fb2e4e07be6509757cb8522757748d64,1447865360
270,f9285ac177d9e91530929e63765ac1d8,1447761258
271,720e5dbfc368b363f41bf8a263065ab4,1447764111
272,b75ac7a7ce81ec85437a3429f395a444,1447881312
273,ac78265ce7c6d2e50ea723e3a26ce336,1447763414
53,ce459abad77defc6f6e790dcf81ddd60,1448051015
274,658d5f34d67c90444817ddd3f8355a9d,1447867285
97,f6e04c73998f4126a04cf1d0ec3663b6,1447835434
275,358b9b528287f4f90c707f526d3f76b5,1447765230
276,3086e0df6690a5802cc49f28e95b7b81,1447764078
277,70f60ce9e2cc27f25ad491bdbcaec8f7,1448044173
278,546ebf9e76ebeb9dba794237b4e2ad9d,1447867879
279,afeb0a136e533311cdb5c012fb9068b0,1447863593
280,55031db364162fb15f00170af45a2a09,1447861450
281,526382eb26470c1704f71295732679af,1448059378
282,3247d8461190956c205284b3ba5945c0,1447841028
283,ba4b1bacd08a0a921ffbff53ec64129e,1447860251
284,3fbfbb28bd18b790869bf33675c0a93e,1447895593
285,c5167cea543aa4589b93350d53005b9a,1447766378
114,928e0a7c23debf594e9daadcd23dd35a,1447760912
286,d184160237bc212d78e827bcea404cb3,1447861279
287,2b6d7c64ec2ebce775ff5b99e3e9b3c1,1447867955
288,37186f6d1f5fcdb041b0465942701d7f,1447931482
155,33b79a6e4c04d6f55b93030a9aead965,1447861288
289,11a4f9b6209d04ff95e220bb47ba3c6c,1447878590
15,4388922eaa875e820d9ba5895afa9775,1447860997
290,d9a63cfabba9bfd2dc5679d6a85098b2,1447757752
291,1d815c6f87586c8b781364621abca6c4,1447863741
292,9f60a7e8a3f703f0803058cc5f6a3646,1447760533
293,9ddb7ff803c2c2cca3767267284a7bc7,1447813320
27,aa999daee3b28eb5476fb760a980a535,1447907142
294,0297a9f33e482908dd1b6d0ef9aa605c,1447837101
11,1923b47ef23b318ee0020a3ed4df6d00,1448062794
295,a1cdea68324eddd23f1a3473982a6924,1448003539
296,18f23c7fbaf95498d84589492fdcbfb1,1447860163
297,8028db5f9e5073c66048c16aa1234651,1447863307
58,6a39144afa98e217fd66566b01bcb3ba,1447850307
298,f24da319ceb1035d2030016681438853,1447867535
299,a71e78fb05cab3bb621b040eccbfda1c,1447861008
300,02b76fce1560fe6bf5cdbd31ec2e7a05,1447760251
301,69dc62a259cfeb8e2ed27dc67d02bbab,1447764510
302,aa8ff58ce50aaa1f78098f6da60aa219,1447866130
303,b6b26ef195861ff53bedada7bf5d347d,1447861354
304,ea8d8b453114e21af5e321591bad54a5,1447864407
305,a421d4dafe6b6ae94a5ebf196c9d2903,1447933491
105,51663d3426922d1987ff93da1aea469a,1448004920
306,cee774197e8e4730e6ef8886ba75fa32,1447868059
307,47d1babf24cc1409a7b88027581c57a0,1447853671
308,ac461a8c488b881602f64c572cf9328a,1447765831
71,35e64ea97acc674cde28bfceff58f654,1447836826
309,ecb3ef3e9402d0bf01ec8ced19788ed4,1447867729
310,5423cd62ad945d297758f84b3ea9e695,1447761291
150,7b5212605fd2e4ea727500ca30b8c7e1,1447761166
311,63d654060ccc074fc5e26c28412f49f9,1448056177
131,b98c500aed2921dc7e2bea6dfa33ab43,1447860892
312,8bebc2ab76a9280e05f0010ae1514d3f,1447764089
313,c9d9076c9cbc95e210251f3369f1a62c,1447824394
314,00cd000178c1adcaecfc0b4fff6fd8be,1447761929
315,99d14fa20b41add1f4c8521bdde6ea97,1448106698
316,ac6a91d99f969bd9fc6036b84ba60112,1447861704
104,db0ef7f405a1a1c50d3c61999c4a61d2,1447861982
283,b822c7d171051037b52a9074d0775e3f,1447860251
317,4b4b9d28ce0c1b84debbfa832d24f84e,1447862100
318,17dbbd35abf03ec426e38eb2ea383706,1447833772
319,f4e97c61816414c339684c3df4a16796,1447861566
30,50bfe822f87c5698e1991636ca2a2f9c,1447862537
320,57782d9b79b3c443db0491ea08fe5969,1447766934
321,efb52a4b050a18517a366c2d9e2e5a52,1447760221
322,14c68a9bdcff30ad5c893b8df3c53bcc,1447867325
323,1225e9989e294980cee73f4af5e83acd,1447861983
181,c4744a3bcbcd1573c29ece44bd443ade,1447934412
324,c82f70976bbd0ec8c4ce49bd514ba978,1447853730
45,f83b77d84e21d3e77822315e2947cd21,1448065347
325,40ae07c3c3cfec4a29cc56da57d204dc,1447764972
326,7d3090b7e3788960ddf53867373dd3b2,1447882090
9,59b15d26a313c21f83cfb4df879f7fd1,1447864152
262,f00717e55ca8ef5d8550a8d2bdbf8627,1447836461
327,f0ae0c083a57d385af3426808e05cd4e,1447761105
328,9085c24465f1c6f4307704cdbd67236b,1447818994
329,a8a67ae5a4a5f50fdc13cfaba7fd8241,1447866946
330,04936a6b7909bc3fc380a990901b4aad,1447861574
331,9d691bbc30337e1b42af837a0b57968d,1447764800
332,cbda0d5930beffa0d836b4e66a5c4690,1447832814
41,33c882bfaa1f97685c7fce467af7881b,1448102261
325,91ea9044530890834f18005274a05c94,1447764972
67,f7755f380783e9b25d63b25732e4f1cf,1447855948
333,7e5828c9e139679fad9d7261f68d5aaf,1447869156
334,5eb0071f1032645629718f5d9441d897,1448054826
38,e54d18aab8f91384e0f5fab3c4ffe2b6,1447871921
335,4f449758f34682e7ac5f185948066c54,1447765375
336,b4689939b0e9a8b334911b5818dd48f8,1447913617
337,79a6284eee0cb741314f47cdc3fb2d40,1448098914
338,1e15e57c15f5245010d1c96896a20109,1447759548
339,bf94e9917c30cbb337df731e050c015a,1448067693
340,bb7939b545ebc44ce0f81e46614b454c,1447928388
142,59c2cec423a084a9e3d1baa9e73039ae,1448101794
341,9f2f7c1708a55ec21e1868ad986d1a7b,1447862269
86,cdcc57e9be3cc1f086d6c5e7d99ab151,1447760893
342,d744c1a4b6d7ea24f09c94a019727ff1,1447865555
343,4b6595ea36deccf0888c9e253999be77,1447848360
344,a5459ad5fc7e1fff2cd0b4a5ccbd33ef,1447865148
317,4a2d646a5b22e8eae8f57089133b4921,1447862100
345,bea82796d8b6e2eace3338bff90ea046,1447863954
108,4f5e0138b8f3e7d3d0709c2b5b66487b,1447762497
346,070e7dc05b69660eec774dbb08bc26dc,1447833606
347,07bdea7c51fda60388185efb296f6e13,1447765274
348,5935f3e51307260a9312f5fb7f9235fb,1447886893
349,908ae8b73f2dc5c1595e5839f8674954,1447867877
350,b4d6a8860639c84bea9151e91878e3a7,1448079805
55,8a22e638b5e98468fd7e54883da9f21a,1447834822
351,9f25b68d7533104e72508dddb28b308e,1447867015
352,85f1d986dada614674ba141c4052a474,1447838238
353,0462d3578156b430e22c49e29603d9ae,1447863750
354,d5b664fe5e9ac9a1e783314870e692cf,1447851585
355,05b7b4710d948b210e6ee422e3f59f2a,1447929068
356,52e63da39dbdf41f8cb06c8d574748c8,1447883831
357,a4fe84a5f11335a79347ac2904cdb909,1447861758
358,f91f26bb52be4fdbafceb1348c6a1186,1447868036
128,9da96a829ec0b3154a6535837c612e20,1447764105
106,d269fe080bf75ff3048eb5944203aef8,1447838639
359,3ae1949a8c5962e1a82a981fd39ec2d7,1448044956
212,4f4d6655a33c58aaf8c990dc50612d5c,1447860989
360,fe552ffe88602f098fc1d0e0e99de337,1447891820
361,4bfe6216c04612e4b9a1eb1ad4d55402,1447865050
362,9c6853295b63917febcc3f7074a46f40,1448110425
363,1ed4b53344847f9d7243b7a0b58b050a,1447760486
364,8c6047380009009ae040b9fe37a01b74,1447834419
365,22435c59cfc5539acc69e363024b94c7,1447837381
366,0b65b79d3aa02195b7e64626b3157844,1447860217
296,c218149f9bc43d07446c1397bdae4155,1447860162
367,8bae376279688afd60a6666a489894aa,1447918373
368,7340a56eee601d6d3d79f97989a6c0bb,1447933063
369,d9e19edba9a9ff8b75dbdcab00d6f9c4,1447865042
26,0321b1f1b5325580b679c41de54696e5,1447892668
370,554fe00ad9f01c21f463f689f1354936,1447834118
371,d99786536beb9dd148073dc66f69a5c9,1447867527
372,5adac891247c77fcb5d40f30d950bcc3,1447765018
57,6c380d92ce9183a1574dd16ab3a31be8,1447844833
373,190383c82cc52fe1200cb7379f871610,1447931107
374,e08d6648c462f0d6728b822e6dca4402,1447762505
375,f484a6bec43907a273e3e02ab79d7fe1,1447769072
376,c195ef124fe50d225b8823ba37aa7341,1447833771
377,45475d125a13cedb1223f1ff66c7945c,1447867002
378,8001e85fa6d970b07e5e06f30173e3ec,1447864687
379,0fb3fef1c37792baf67463e0429c4936,1447759971
380,f9cbf41eee2bfc5b08a0c6dc7d14aba2,1447765340
316,fe616f2be1b6a78fcf316a651264c88f,1447861704
381,a89644527c3ae7654b81124e161bdb2b,1447832975
382,a8363feb5387074404022909c34cdb32,1447851123
311,adf99b7ffbe42a760e26f670ddf2a2cb,1448056178
383,dc34835cbbe32ac99076983a152b76c5,1447835959
384,1cfdc2efe6b75676c19aed36d3dfb43b,1447762626
385,dd1b38728ab97039b3b3c5d1d9a93087,1447875315
386,295ad98630c1e0bd8064b37c741cf5b7,1447767255
387,1bf1d4799142437b300786670fb6e0f1,1448057578
13,3a8baf259319db4333ea115192b8dc89,1447838060
388,84e2034ca04cc8f9a6d2ca3a99bf634b,1447850767
389,180ff93db909d41c58bf535779d55f7b,1447861354
390,78e15488a30e1ea2c31c138fdf272bbb,1448078605
391,2dab2445cdc80d14becd80b16ab5d226,1447892001
392,c5f934cf1d769e7a84168fdaee7d43b3,1447764581
393,88d69a3961f6efcc29e9aca6ee63277c,1447867431
394,c5909ffe33eafc0ca11b5dab8fd3fe39,1447866898
102,25b684c08e4cd12a08d7338d92ccd078,1447848384
395,aa6136d768754be6150c8c2b8904df6e,1447854377
322,f342097164a0dfc0e6f99361314b0401,1447867325
396,f07c1063a361ab09681994d9a0e20fb3,1447864269
397,0ddab1e1a172d80d1d8b3d563aff0df4,1447843031
83,d191af3c38790dc5d1ab6f69054d6fae,1447833264
398,a490febe11d9345a114c2cec9901a972,1447861362
128,21deadaa79d5a06106d824a372fc8d16,1447764105
188,f8eb41d27d00369a02c6457725d32b28,1448084311
399,22cca91f7f7ecf7560c0cfe9ad01c393,1447869461
291,1cd66a325d062c6c882ad095cf7a9a44,1447863741
400,3862c64b5cca989d568f7b2ac8bfaa93,1447760298
401,d4f02fadc1cbf5bbe846bda9a2c84d4a,1447857865
296,8ca282626edbbcc4a3a38575c4ed9696,1447860163
402,f3b77eaf43fe0ded9175bd38299ea7ed,1447762683
403,5455184cf971223d16605790e7b5663f,1447833149
404,2550a86d12ab59c7f168b5fe31116940,1447768440
405,907c1bbe049642e701158bca6e582854,1448004167
406,2227744ad8c3e4a251fd3b0166a25e11,1447868003
407,d2791f0c3686e11b33c5a11938a28791,1447768778
408,9559974fdda6f4601c952ad11883a514,1447762050
409,1d83c89665eb3fbc18f46be86506a1d6,1447917258
410,4304e81aa5e31a00893f08c89680f0a5,1447847688
